PartitionKey,RowKey,division,fieldKey,dateFrom,dateTo,daysOfWeek,startTime,endTime,notes,isActive,parkName,fieldName,displayName
madison-manor-field,AGSA_2025-03-17_2025-05-18_Mon_1600_1815,AGSA,madison-manor/field,2025-03-17,2025-05-18,Mon,16:00,18:15,Weekdays (Spring 3/15-6/9 sheet),True,Madison Manor,Field,Madison Manor > Field
madison-manor-field,AGSA_2025-03-17_2025-05-18_Wed_1600_1815,AGSA,madison-manor/field,2025-03-17,2025-05-18,Wed,16:00,18:15,Weekdays (Spring 3/15-6/9 sheet),True,Madison Manor,Field,Madison Manor > Field
madison-manor-field,AGSA_2025-05-19_2025-06-08_Fri_1600_1815,AGSA,madison-manor/field,2025-05-19,2025-06-08,Fri,16:00,18:15,Weekdays (Spring 5/19-6/8 sheet),True,Madison Manor,Field,Madison Manor > Field
madison-manor-field,AGSA_2025-05-19_2025-06-08_Mon_1600_1815,AGSA,madison-manor/field,2025-05-19,2025-06-08,Mon,16:00,18:15,Weekdays (Spring 5/19-6/8 sheet),True,Madison Manor,Field,Madison Manor > Field
madison-manor-field,AGSA_2025-05-19_2025-06-08_Wed_1600_1815,AGSA,madison-manor/field,2025-05-19,2025-06-08,Wed,16:00,18:15,Weekdays (Spring 5/19-6/8 sheet),True,Madison Manor,Field,Madison Manor > Field
madison-manor-field,Majors_2025-03-17_2025-05-18_Thu_1800_1930,Majors,madison-manor/field,2025-03-17,2025-05-18,Thu,18:00,19:30,Weekdays (Spring 3/15-6/9 sheet); level=DM Practice; team=Tigers,True,Madison Manor,Field,Madison Manor > Field
madison-manor-field,Majors_2025-03-17_2025-05-18_Tue_1800_1930,Majors,madison-manor/field,2025-03-17,2025-05-18,Tue,18:00,19:30,Weekdays (Spring 3/15-6/9 sheet); level=DM Practice; team=Diamond Thieves,True,Madison Manor,Field,Madison Manor > Field
madison-manor-field,Majors_2025-05-19_2025-06-08_Thu_1800_1930,Majors,madison-manor/field,2025-05-19,2025-06-08,Thu,18:00,19:30,Weekdays (Spring 5/19-6/8 sheet); level=DM Practice; team=Tigers,True,Madison Manor,Field,Madison Manor > Field
madison-manor-field,Majors_2025-05-19_2025-06-08_Tue_1800_1930,Majors,madison-manor/field,2025-05-19,2025-06-08,Tue,18:00,19:30,Weekdays (Spring 5/19-6/8 sheet); level=DM Practice; team=Diamond Thieves,True,Madison Manor,Field,Madison Manor > Field
quincy-field-3,AGSA_2025-03-17_2025-05-18_Mon_1600_1800,AGSA,quincy/field-3,2025-03-17,2025-05-18,Mon,16:00,18:00,Weekdays (Spring 3/15-6/9 sheet),True,Quincy,Field 3,Quincy > Field 3
quincy-field-3,AGSA_2025-03-17_2025-05-18_Thu_1600_1800,AGSA,quincy/field-3,2025-03-17,2025-05-18,Thu,16:00,18:00,Weekdays (Spring 3/15-6/9 sheet),True,Quincy,Field 3,Quincy > Field 3
quincy-field-3,AGSA_2025-03-17_2025-05-18_Tue_1600_1800,AGSA,quincy/field-3,2025-03-17,2025-05-18,Tue,16:00,18:00,Weekdays (Spring 3/15-6/9 sheet),True,Quincy,Field 3,Quincy > Field 3
quincy-field-3,AGSA_2025-03-17_2025-05-18_Wed_1600_1800,AGSA,quincy/field-3,2025-03-17,2025-05-18,Wed,16:00,18:00,Weekdays (Spring 3/15-6/9 sheet),True,Quincy,Field 3,Quincy > Field 3
quincy-field-3,AGSA_2025-05-19_2025-06-08_Mon_1600_1800,AGSA,quincy/field-3,2025-05-19,2025-06-08,Mon,16:00,18:00,Weekdays (Spring 5/19-6/8 sheet),True,Quincy,Field 3,Quincy > Field 3
quincy-field-3,AGSA_2025-05-19_2025-06-08_Thu_1600_1800,AGSA,quincy/field-3,2025-05-19,2025-06-08,Thu,16:00,18:00,Weekdays (Spring 5/19-6/8 sheet),True,Quincy,Field 3,Quincy > Field 3
quincy-field-3,AGSA_2025-05-19_2025-06-08_Tue_1600_1800,AGSA,quincy/field-3,2025-05-19,2025-06-08,Tue,16:00,18:00,Weekdays (Spring 5/19-6/8 sheet),True,Quincy,Field 3,Quincy > Field 3
quincy-field-3,AGSA_2025-05-19_2025-06-08_Wed_1600_1800,AGSA,quincy/field-3,2025-05-19,2025-06-08,Wed,16:00,18:00,Weekdays (Spring 5/19-6/8 sheet),True,Quincy,Field 3,Quincy > Field 3
quincy-field-3,LEAGUE_2025-03-17_2025-05-18_Fri_1945_2200,LEAGUE,quincy/field-3,2025-03-17,2025-05-18,Fri,19:45,22:00,Weekdays (Spring 3/15-6/9 sheet); level=Available; team=5/16: Closed,True,Quincy,Field 3,Quincy > Field 3
quincy-field-3,LEAGUE_2025-05-19_2025-06-08_Fri_1945_2200,LEAGUE,quincy/field-3,2025-05-19,2025-06-08,Fri,19:45,22:00,Weekdays (Spring 5/19-6/8 sheet); level=Available; team=6/6: Available,True,Quincy,Field 3,Quincy > Field 3
quincy-field-3,Minors_2025-03-17_2025-05-18_Fri_1815_1945,Minors,quincy/field-3,2025-03-17,2025-05-18,Fri,18:15,19:45,Weekdays (Spring 3/15-6/9 sheet); level=PY Practice; team=Flames,True,Quincy,Field 3,Quincy > Field 3
quincy-field-3,Minors_2025-05-19_2025-06-08_Fri_1815_1945,Minors,quincy/field-3,2025-05-19,2025-06-08,Fri,18:15,19:45,Weekdays (Spring 5/19-6/8 sheet); level=PY Practice; team=Flames,True,Quincy,Field 3,Quincy > Field 3
tuckahoe-field-1,AGSA_nan_nan_nan_nan_nan,AGSA,tuckahoe/field-1,,,,,,No matching availability found in the 2025 Spring 315-69/519-68 sheets or Weekends sheet; likely needs manual mapping or this field isn't used by AGSA this season.,True,Tuckahoe,Field,Tuckahoe > Field 1
tuckahoe-field-7,AAA_2025-03-17_2025-05-18_Fri_1730_1915,AAA,tuckahoe/field-7,2025-03-17,2025-05-18,Fri,17:30,19:15,Weekdays (Spring 3/15-6/9 sheet); level=9U Foote; source_name=Tuckahoe #2 (assumed to map to Tuckahoe > Field 7 in target),True,Tuckahoe,Field 7,Tuckahoe > Field 7
tuckahoe-field-7,LEAGUE_2025-03-15_2025-06-07_Sat_1700_1900,LEAGUE,tuckahoe/field-7,2025-03-15,2025-06-07,Sat,17:00,19:00,Weekends default; level=Available; source_name=Tuckahoe #2 (assumed to map to Tuckahoe > Field 7 in target),True,Tuckahoe,Field 7,Tuckahoe > Field 7
tuckahoe-field-7,LEAGUE_2025-03-15_2025-06-07_Sat_1900_2000,LEAGUE,tuckahoe/field-7,2025-03-15,2025-06-07,Sat,19:00,20:00,Weekends default; level=Available; source_name=Tuckahoe #2 (assumed to map to Tuckahoe > Field 7 in target),True,Tuckahoe,Field 7,Tuckahoe > Field 7
tuckahoe-field-7,LEAGUE_2025-05-19_2025-06-08_Fri_1730_1915,LEAGUE,tuckahoe/field-7,2025-05-19,2025-06-08,Fri,17:30,19:15,Weekdays (Spring 5/19-6/8 sheet); level=Available; team=6/6: Available (House makeup priority); source_name=Tuckahoe #2 (assumed to map to Tuckahoe > Field 7 in target),True,Tuckahoe,Field 7,Tuckahoe > Field 7
tuckahoe-field-7,LEAGUE_2025-05-19_2025-06-08_Tue_1730_1915,LEAGUE,tuckahoe/field-7,2025-05-19,2025-06-08,Tue,17:30,19:15,Weekdays (Spring 5/19-6/8 sheet); level=Available; source_name=Tuckahoe #2 (assumed to map to Tuckahoe > Field 7 in target),True,Tuckahoe,Field 7,Tuckahoe > Field 7
tuckahoe-field-7,Majors_2025-03-17_2025-05-18_Mon_1730_1915,Majors,tuckahoe/field-7,2025-03-17,2025-05-18,Mon,17:30,19:15,Weekdays (Spring 3/15-6/9 sheet); level=DM Practice; team=Fire Breathing Kittens; source_name=Tuckahoe #2 (assumed to map to Tuckahoe > Field 7 in target),True,Tuckahoe,Field 7,Tuckahoe > Field 7
tuckahoe-field-7,Majors_2025-03-17_2025-05-18_Thu_1730_1915,Majors,tuckahoe/field-7,2025-03-17,2025-05-18,Thu,17:30,19:15,Weekdays (Spring 3/15-6/9 sheet); level=DM Practice; team=Orcas; source_name=Tuckahoe #2 (assumed to map to Tuckahoe > Field 7 in target),True,Tuckahoe,Field 7,Tuckahoe > Field 7
tuckahoe-field-7,Majors_2025-03-17_2025-05-18_Tue_1730_1915,Majors,tuckahoe/field-7,2025-03-17,2025-05-18,Tue,17:30,19:15,Weekdays (Spring 3/15-6/9 sheet); level=12U Maginnis; source_name=Tuckahoe #2 (assumed to map to Tuckahoe > Field 7 in target),True,Tuckahoe,Field 7,Tuckahoe > Field 7
tuckahoe-field-7,Majors_2025-05-19_2025-06-08_Mon_1730_1915,Majors,tuckahoe/field-7,2025-05-19,2025-06-08,Mon,17:30,19:15,Weekdays (Spring 5/19-6/8 sheet); level=DM Practice; team=Fire Breathing Kittens; source_name=Tuckahoe #2 (assumed to map to Tuckahoe > Field 7 in target),True,Tuckahoe,Field 7,Tuckahoe > Field 7
tuckahoe-field-7,Majors_2025-05-19_2025-06-08_Thu_1730_1915,Majors,tuckahoe/field-7,2025-05-19,2025-06-08,Thu,17:30,19:15,Weekdays (Spring 5/19-6/8 sheet); level=DM Practice; team=Orcas; source_name=Tuckahoe #2 (assumed to map to Tuckahoe > Field 7 in target),True,Tuckahoe,Field 7,Tuckahoe > Field 7
tuckahoe-field-7,Minors_2025-03-15_2025-06-07_Sat_0900_1100,Minors,tuckahoe/field-7,2025-03-15,2025-06-07,Sat,09:00,11:00,Weekends default; level=PYGAME; source_name=Tuckahoe #2 (assumed to map to Tuckahoe > Field 7 in target),True,Tuckahoe,Field 7,Tuckahoe > Field 7
tuckahoe-field-7,Minors_2025-03-15_2025-06-07_Sat_1100_1300,Minors,tuckahoe/field-7,2025-03-15,2025-06-07,Sat,11:00,13:00,Weekends default; level=PYGAME; source_name=Tuckahoe #2 (assumed to map to Tuckahoe > Field 7 in target),True,Tuckahoe,Field 7,Tuckahoe > Field 7
tuckahoe-field-7,Minors_2025-03-15_2025-06-07_Sat_1300_1500,Minors,tuckahoe/field-7,2025-03-15,2025-06-07,Sat,13:00,15:00,Weekends default; level=PYGAME; source_name=Tuckahoe #2 (assumed to map to Tuckahoe > Field 7 in target),True,Tuckahoe,Field 7,Tuckahoe > Field 7
tuckahoe-field-7,Minors_2025-03-15_2025-06-07_Sat_1500_1700,Minors,tuckahoe/field-7,2025-03-15,2025-06-07,Sat,15:00,17:00,Weekends default; level=PYGAME; source_name=Tuckahoe #2 (assumed to map to Tuckahoe > Field 7 in target),True,Tuckahoe,Field 7,Tuckahoe > Field 7
tuckahoe-field-7,Minors_2025-03-16_2025-06-08_Sun_1200_1330,Minors,tuckahoe/field-7,2025-03-16,2025-06-08,Sun,12:00,13:30,Weekends default; level=PY Practice; source_name=Tuckahoe #2 (assumed to map to Tuckahoe > Field 7 in target),True,Tuckahoe,Field 7,Tuckahoe > Field 7
tuckahoe-field-7,Minors_2025-03-16_2025-06-08_Sun_1330_1500,Minors,tuckahoe/field-7,2025-03-16,2025-06-08,Sun,13:30,15:00,Weekends default; level=PY Practice; source_name=Tuckahoe #2 (assumed to map to Tuckahoe > Field 7 in target),True,Tuckahoe,Field 7,Tuckahoe > Field 7
tuckahoe-field-7,Minors_2025-03-16_2025-06-08_Sun_1500_1630,Minors,tuckahoe/field-7,2025-03-16,2025-06-08,Sun,15:00,16:30,Weekends default; level=PY Practice; source_name=Tuckahoe #2 (assumed to map to Tuckahoe > Field 7 in target),True,Tuckahoe,Field 7,Tuckahoe > Field 7
tuckahoe-field-7,Minors_2025-03-16_2025-06-08_Sun_1630_1800,Minors,tuckahoe/field-7,2025-03-16,2025-06-08,Sun,16:30,18:00,Weekends default; level=PY Practice; source_name=Tuckahoe #2 (assumed to map to Tuckahoe > Field 7 in target),True,Tuckahoe,Field 7,Tuckahoe > Field 7
tuckahoe-field-7,Minors_2025-03-16_2025-06-08_Sun_1800_1930,Minors,tuckahoe/field-7,2025-03-16,2025-06-08,Sun,18:00,19:30,Weekends default; level=PY Practice; source_name=Tuckahoe #2 (assumed to map to Tuckahoe > Field 7 in target),True,Tuckahoe,Field 7,Tuckahoe > Field 7
tuckahoe-field-7,Minors_2025-03-17_2025-05-18_Wed_1730_1915,Minors,tuckahoe/field-7,2025-03-17,2025-05-18,Wed,17:30,19:15,Weekdays (Spring 3/15-6/9 sheet); level=PY Practice; team=Titans; source_name=Tuckahoe #2 (assumed to map to Tuckahoe > Field 7 in target),True,Tuckahoe,Field 7,Tuckahoe > Field 7
tuckahoe-field-7,Minors_2025-05-19_2025-06-08_Wed_1730_1915,Minors,tuckahoe/field-7,2025-05-19,2025-06-08,Wed,17:30,19:15,Weekdays (Spring 5/19-6/8 sheet); level=PY Practice; team=Titans; source_name=Tuckahoe #2 (assumed to map to Tuckahoe > Field 7 in target),True,Tuckahoe,Field 7,Tuckahoe > Field 7
utah-park-field,AGSA_2025-03-17_2025-06-08_Fri_1600_2200,AGSA,utah-park/field,2025-03-17,2025-06-08,Fri,16:00,22:00,Fallback: DPR Field Grid Spring 2021 hours; level=AGSA,True,Utah Park,Field,Utah Park > Field
utah-park-field,AGSA_2025-03-17_2025-06-08_Fri_1700_2200,AGSA,utah-park/field,2025-03-17,2025-06-08,Fri,17:00,22:00,Fallback: County Grid Spring 2023 hours; level=AGSA,True,Utah Park,Field,Utah Park > Field
utah-park-field,AGSA_2025-03-17_2025-06-08_Mon_1600_1815,AGSA,utah-park/field,2025-03-17,2025-06-08,Mon,16:00,18:15,Fallback: DPR Field Grid Spring 2021 hours; level=AGSA,True,Utah Park,Field,Utah Park > Field
utah-park-field,AGSA_2025-03-17_2025-06-08_Mon_1700_1815,AGSA,utah-park/field,2025-03-17,2025-06-08,Mon,17:00,18:15,Fallback: County Grid Spring 2023 hours; level=AGSA,True,Utah Park,Field,Utah Park > Field
utah-park-field,AGSA_2025-03-17_2025-06-08_Sat_0800_2200,AGSA,utah-park/field,2025-03-17,2025-06-08,Sat,08:00,22:00,Fallback: County Grid Spring 2023 hours; level=AGSA | Fallback: DPR Field Grid Spring 2021 hours; level=AGSA,True,Utah Park,Field,Utah Park > Field
utah-park-field,AGSA_2025-03-17_2025-06-08_Sun_0800_2200,AGSA,utah-park/field,2025-03-17,2025-06-08,Sun,08:00,22:00,Fallback: DPR Field Grid Spring 2021 hours; level=AGSA,True,Utah Park,Field,Utah Park > Field
utah-park-field,AGSA_2025-03-17_2025-06-08_Sun_0900_2200,AGSA,utah-park/field,2025-03-17,2025-06-08,Sun,09:00,22:00,Fallback: County Grid Spring 2023 hours; level=AGSA,True,Utah Park,Field,Utah Park > Field
utah-park-field,AGSA_2025-03-17_2025-06-08_Thu_1600_1815,AGSA,utah-park/field,2025-03-17,2025-06-08,Thu,16:00,18:15,Fallback: DPR Field Grid Spring 2021 hours; level=AGSA,True,Utah Park,Field,Utah Park > Field
utah-park-field,AGSA_2025-03-17_2025-06-08_Thu_1700_1815,AGSA,utah-park/field,2025-03-17,2025-06-08,Thu,17:00,18:15,Fallback: County Grid Spring 2023 hours; level=AGSA,True,Utah Park,Field,Utah Park > Field
utah-park-field,AGSA_2025-03-17_2025-06-08_Tue_1600_1815,AGSA,utah-park/field,2025-03-17,2025-06-08,Tue,16:00,18:15,Fallback: DPR Field Grid Spring 2021 hours; level=AGSA,True,Utah Park,Field,Utah Park > Field
utah-park-field,AGSA_2025-03-17_2025-06-08_Tue_1700_1815,AGSA,utah-park/field,2025-03-17,2025-06-08,Tue,17:00,18:15,Fallback: County Grid Spring 2023 hours; level=AGSA,True,Utah Park,Field,Utah Park > Field
utah-park-field,AGSA_2025-03-17_2025-06-08_Wed_1600_1815,AGSA,utah-park/field,2025-03-17,2025-06-08,Wed,16:00,18:15,Fallback: DPR Field Grid Spring 2021 hours; level=AGSA,True,Utah Park,Field,Utah Park > Field
utah-park-field,AGSA_2025-03-17_2025-06-08_Wed_1700_1815,AGSA,utah-park/field,2025-03-17,2025-06-08,Wed,17:00,18:15,Fallback: County Grid Spring 2023 hours; level=AGSA,True,Utah Park,Field,Utah Park > Field
virginia-highlands-field-3,AGSA_2025-03-17_2025-06-08_Mon_1700_1800,AGSA,virginia-highlands/field-3,2025-03-17,2025-06-08,Mon,17:00,18:00,Fallback: County Grid Spring 2023 hours; level=AGSA,True,Virginia Highlands,Field 3,Virginia Highlands > Field 3
virginia-highlands-field-3,AGSA_2025-03-17_2025-06-08_Thu_1700_1800,AGSA,virginia-highlands/field-3,2025-03-17,2025-06-08,Thu,17:00,18:00,Fallback: County Grid Spring 2023 hours; level=AGSA,True,Virginia Highlands,Field 3,Virginia Highlands > Field 3
virginia-highlands-field-3,AGSA_2025-03-17_2025-06-08_Tue_1700_1800,AGSA,virginia-highlands/field-3,2025-03-17,2025-06-08,Tue,17:00,18:00,Fallback: County Grid Spring 2023 hours; level=AGSA,True,Virginia Highlands,Field 3,Virginia Highlands > Field 3
virginia-highlands-field-3,AGSA_2025-03-17_2025-06-08_Wed_1700_1800,AGSA,virginia-highlands/field-3,2025-03-17,2025-06-08,Wed,17:00,18:00,Fallback: County Grid Spring 2023 hours; level=AGSA,True,Virginia Highlands,Field 3,Virginia Highlands > Field 3
virginia-highlands-field-4,AGSA_2025-03-17_2025-05-18_Fri_1700_1800,AGSA,virginia-highlands/field-4,2025-03-17,2025-05-18,Fri,17:00,18:00,Weekdays (Spring 3/15-6/9 sheet); level=Returned to County,True,Virginia Highlands,Field 4,Virginia Highlands > Field 4
virginia-highlands-field-4,AGSA_2025-03-17_2025-05-18_Mon_1700_1800,AGSA,virginia-highlands/field-4,2025-03-17,2025-05-18,Mon,17:00,18:00,Weekdays (Spring 3/15-6/9 sheet); level=Returned to County,True,Virginia Highlands,Field 4,Virginia Highlands > Field 4
virginia-highlands-field-4,AGSA_2025-05-19_2025-06-08_Fri_1700_1800,AGSA,virginia-highlands/field-4,2025-05-19,2025-06-08,Fri,17:00,18:00,Weekdays (Spring 5/19-6/8 sheet); level=Returned to County,True,Virginia Highlands,Field 4,Virginia Highlands > Field 4
virginia-highlands-field-4,AGSA_2025-05-19_2025-06-08_Mon_1700_1800,AGSA,virginia-highlands/field-4,2025-05-19,2025-06-08,Mon,17:00,18:00,Weekdays (Spring 5/19-6/8 sheet); level=Returned to County,True,Virginia Highlands,Field 4,Virginia Highlands > Field 4
wakefield-softball-field,AGSA_2025-03-15_2025-06-07_Sat_0800_0900,AGSA,wakefield/softball-field,2025-03-15,2025-06-07,Sat,08:00,09:00,Weekends default; level=Wakefield Practice,True,Wakefield,Softball Field,Wakefield > Softball Field
wakefield-softball-field,AGSA_2025-03-15_2025-06-07_Sat_0900_1000,AGSA,wakefield/softball-field,2025-03-15,2025-06-07,Sat,09:00,10:00,Weekends default; level=Sage/Impact,True,Wakefield,Softball Field,Wakefield > Softball Field
wakefield-softball-field,AGSA_2025-03-15_2025-06-07_Sat_1300_1500,AGSA,wakefield/softball-field,2025-03-15,2025-06-07,Sat,13:00,15:00,Weekends default; level=Sage/Impact,True,Wakefield,Softball Field,Wakefield > Softball Field
wakefield-softball-field,AGSA_2025-03-15_2025-06-07_Sat_1500_1700,AGSA,wakefield/softball-field,2025-03-15,2025-06-07,Sat,15:00,17:00,Weekends default; level=Sage/Impact,True,Wakefield,Softball Field,Wakefield > Softball Field
wakefield-softball-field,AGSA_2025-03-15_2025-06-07_Sat_1700_1900,AGSA,wakefield/softball-field,2025-03-15,2025-06-07,Sat,17:00,19:00,Weekends default; level=Sage/Impact,True,Wakefield,Softball Field,Wakefield > Softball Field
wakefield-softball-field,AGSA_2025-03-15_2025-06-07_Sat_1900_2100,AGSA,wakefield/softball-field,2025-03-15,2025-06-07,Sat,19:00,21:00,Weekends default; level=Sage/Impact,True,Wakefield,Softball Field,Wakefield > Softball Field
wakefield-softball-field,AGSA_2025-05-19_2025-06-08_Thu_1730_1900,AGSA,wakefield/softball-field,2025-05-19,2025-06-08,Thu,17:30,19:00,Weekdays (Spring 5/19-6/8 sheet); level=18U Frank,True,Wakefield,Softball Field,Wakefield > Softball Field
wakefield-softball-field,AGSA_2025-05-19_2025-06-08_Tue_1800_2000,AGSA,wakefield/softball-field,2025-05-19,2025-06-08,Tue,18:00,20:00,Weekdays (Spring 5/19-6/8 sheet); level=18U Frank,True,Wakefield,Softball Field,Wakefield > Softball Field
wakefield-softball-field,LEAGUE_2025-03-16_2025-06-08_Sun_0800_0900,LEAGUE,wakefield/softball-field,2025-03-16,2025-06-08,Sun,08:00,09:00,Weekends default; level=Field prep,True,Wakefield,Softball Field,Wakefield > Softball Field
wakefield-softball-field,LEAGUE_2025-03-16_2025-06-08_Sun_1200_1330,LEAGUE,wakefield/softball-field,2025-03-16,2025-06-08,Sun,12:00,13:30,Weekends default; level=Available,True,Wakefield,Softball Field,Wakefield > Softball Field
wakefield-softball-field,LEAGUE_2025-03-16_2025-06-08_Sun_1630_1800,LEAGUE,wakefield/softball-field,2025-03-16,2025-06-08,Sun,16:30,18:00,Weekends default; level=Available,True,Wakefield,Softball Field,Wakefield > Softball Field
wakefield-softball-field,LEAGUE_2025-03-16_2025-06-08_Sun_1800_1930,LEAGUE,wakefield/softball-field,2025-03-16,2025-06-08,Sun,18:00,19:30,Weekends default; level=Available,True,Wakefield,Softball Field,Wakefield > Softball Field
wakefield-softball-field,LEAGUE_2025-05-19_2025-06-08_Fri_1730_1900,LEAGUE,wakefield/softball-field,2025-05-19,2025-06-08,Fri,17:30,19:00,Weekdays (Spring 5/19-6/8 sheet); level=Available; team=6/6: Available (House makeup priority),True,Wakefield,Softball Field,Wakefield > Softball Field
wakefield-softball-field,LEAGUE_2025-05-19_2025-06-08_Fri_1900_2030,LEAGUE,wakefield/softball-field,2025-05-19,2025-06-08,Fri,19:00,20:30,Weekdays (Spring 5/19-6/8 sheet); level=Available; team=6/6: Available (House makeup priority),True,Wakefield,Softball Field,Wakefield > Softball Field
wakefield-softball-field,LEAGUE_2025-05-19_2025-06-08_Fri_2030_2200,LEAGUE,wakefield/softball-field,2025-05-19,2025-06-08,Fri,20:30,22:00,Weekdays (Spring 5/19-6/8 sheet); level=Available; team=6/6: Available (House makeup priority),True,Wakefield,Softball Field,Wakefield > Softball Field
wakefield-softball-field,LEAGUE_2025-05-19_2025-06-08_Mon_1730_1900,LEAGUE,wakefield/softball-field,2025-05-19,2025-06-08,Mon,17:30,19:00,Weekdays (Spring 5/19-6/8 sheet); level=Available,True,Wakefield,Softball Field,Wakefield > Softball Field
wakefield-softball-field,LEAGUE_2025-05-19_2025-06-08_Mon_1900_2030,LEAGUE,wakefield/softball-field,2025-05-19,2025-06-08,Mon,19:00,20:30,Weekdays (Spring 5/19-6/8 sheet); level=Available,True,Wakefield,Softball Field,Wakefield > Softball Field
wakefield-softball-field,LEAGUE_2025-05-19_2025-06-08_Mon_2030_2200,LEAGUE,wakefield/softball-field,2025-05-19,2025-06-08,Mon,20:30,22:00,Weekdays (Spring 5/19-6/8 sheet); level=Available,True,Wakefield,Softball Field,Wakefield > Softball Field
wakefield-softball-field,LEAGUE_2025-05-19_2025-06-08_Thu_2030_2200,LEAGUE,wakefield/softball-field,2025-05-19,2025-06-08,Thu,20:30,22:00,Weekdays (Spring 5/19-6/8 sheet); level=Available,True,Wakefield,Softball Field,Wakefield > Softball Field
wakefield-softball-field,LEAGUE_2025-05-19_2025-06-08_Tue_2000_2130,LEAGUE,wakefield/softball-field,2025-05-19,2025-06-08,Tue,20:00,21:30,Weekdays (Spring 5/19-6/8 sheet); level=Flex,True,Wakefield,Softball Field,Wakefield > Softball Field
wakefield-softball-field,LEAGUE_2025-05-19_2025-06-08_Wed_1730_1900,LEAGUE,wakefield/softball-field,2025-05-19,2025-06-08,Wed,17:30,19:00,Weekdays (Spring 5/19-6/8 sheet); level=Available,True,Wakefield,Softball Field,Wakefield > Softball Field
wakefield-softball-field,LEAGUE_2025-05-19_2025-06-08_Wed_2030_2200,LEAGUE,wakefield/softball-field,2025-05-19,2025-06-08,Wed,20:30,22:00,Weekdays (Spring 5/19-6/8 sheet); level=Available,True,Wakefield,Softball Field,Wakefield > Softball Field
wakefield-softball-field,Majors_2025-03-16_2025-06-08_Sun_1330_1500,Majors,wakefield/softball-field,2025-03-16,2025-06-08,Sun,13:30,15:00,Weekends default; level=DM Pandas,True,Wakefield,Softball Field,Wakefield > Softball Field
wakefield-softball-field,Majors_2025-03-16_2025-06-08_Sun_1500_1630,Majors,wakefield/softball-field,2025-03-16,2025-06-08,Sun,15:00,16:30,Weekends default; level=DM Titans,True,Wakefield,Softball Field,Wakefield > Softball Field
wakefield-softball-field,Majors_2025-03-17_2025-05-18_Thu_1900_2030,Majors,wakefield/softball-field,2025-03-17,2025-05-18,Thu,19:00,20:30,Weekdays (Spring 3/15-6/9 sheet); level=DM Practice; team=Fireflies,True,Wakefield,Softball Field,Wakefield > Softball Field
wakefield-softball-field,Majors_2025-03-17_2025-05-18_Wed_1900_2030,Majors,wakefield/softball-field,2025-03-17,2025-05-18,Wed,19:00,20:30,Weekdays (Spring 3/15-6/9 sheet); level=DM Practice; team=Hit Squad,True,Wakefield,Softball Field,Wakefield > Softball Field
wakefield-softball-field,Majors_2025-05-19_2025-06-08_Thu_1900_2030,Majors,wakefield/softball-field,2025-05-19,2025-06-08,Thu,19:00,20:30,Weekdays (Spring 5/19-6/8 sheet); level=DM Practice; team=Fireflies,True,Wakefield,Softball Field,Wakefield > Softball Field
wakefield-softball-field,Majors_2025-05-19_2025-06-08_Wed_1900_2030,Majors,wakefield/softball-field,2025-05-19,2025-06-08,Wed,19:00,20:30,Weekdays (Spring 5/19-6/8 sheet); level=DM Practice; team=Hit Squad,True,Wakefield,Softball Field,Wakefield > Softball Field
wakefield-softball-field,Seniors_2025-03-17_2025-05-18_Fri_1930_2100,Seniors,wakefield/softball-field,2025-03-17,2025-05-18,Fri,19:30,21:00,Weekdays (Spring 3/15-6/9 sheet); level=Limited Use During HS Season; team=5/23: Available,True,Wakefield,Softball Field,Wakefield > Softball Field
wakefield-softball-field,Seniors_2025-03-17_2025-05-18_Mon_1930_2100,Seniors,wakefield/softball-field,2025-03-17,2025-05-18,Mon,19:30,21:00,Weekdays (Spring 3/15-6/9 sheet); level=Limited Use During HS Season,True,Wakefield,Softball Field,Wakefield > Softball Field
wakefield-softball-field,Seniors_2025-03-17_2025-05-18_Thu_2030_2200,Seniors,wakefield/softball-field,2025-03-17,2025-05-18,Thu,20:30,22:00,Weekdays (Spring 3/15-6/9 sheet); level=Limited Use During HS Season,True,Wakefield,Softball Field,Wakefield > Softball Field
wakefield-softball-field,Seniors_2025-03-17_2025-05-18_Tue_1900_2030,Seniors,wakefield/softball-field,2025-03-17,2025-05-18,Tue,19:00,20:30,Weekdays (Spring 3/15-6/9 sheet); level=Limited Use During HS Season; team=5/20: DM Fireflies,True,Wakefield,Softball Field,Wakefield > Softball Field
wakefield-softball-field,Seniors_2025-03-17_2025-05-18_Tue_2030_2200,Seniors,wakefield/softball-field,2025-03-17,2025-05-18,Tue,20:30,22:00,Weekdays (Spring 3/15-6/9 sheet); level=Limited Use During HS Season; team=5/20: Available,True,Wakefield,Softball Field,Wakefield > Softball Field
wakefield-softball-field,Seniors_2025-03-17_2025-05-18_Wed_2030_2200,Seniors,wakefield/softball-field,2025-03-17,2025-05-18,Wed,20:30,22:00,Weekdays (Spring 3/15-6/9 sheet); level=Limited Use During HS Season,True,Wakefield,Softball Field,Wakefield > Softball Field
washington-liberty-baseball-field,AGSA_nan_nan_nan_nan_nan,AGSA,washington-liberty/baseball-field,,,,,,No matching availability found in the 2025 Spring 315-69/519-68 sheets or Weekends sheet; likely needs manual mapping or this field isn't used by AGSA this season.,True,Washington-Liberty,Field,Washington-Liberty >Baseball Field
